movie_id,title,genre,release_year,duration,language,country,budget,revenue,rating_average,director_id,production_company,age_limit,status,created_at
794,Sacred Moon 515,Drama,2014,132,Arabic,Canada,28083713.89,206033079.51,4.6,4,A24,18,Released,2023-08-04 01:39:42
795,Rising Empire 328,Comedy,2009,174,English,UK,246679458.69,220027569.25,1.6,46,Paramount,0,Production,2015-01-06 06:03:11
796,Golden Dream 896,Crime,2001,74,Spanish,UK,29125142.59,138146943.33,5.2,20,Sony Pictures,12,Cancelled,2024-10-05 00:06:55
797,Rising Dream 915,Adventure,1988,104,English,South Korea,293205855.32,598388824.69,4.3,25,Lionsgate,0,Released,2016-04-09 17:19:13
798,Last Promise 104,Crime,1991,99,Spanish,Germany,76621811.66,370607221.62,2.1,129,Amazon Studios,12,Production,2024-08-14 00:11:16
799,Broken Empire 441,Horror,1983,219,Arabic,Italy,191178891.14,814429170.24,3.4,164,Netflix,7,Cancelled,2022-04-12 12:53:49
800,A Star 705,Romance,2005,155,French,Japan,269219024.48,332821778.38,6.6,107,Amazon Studios,12,Released,2019-08-26 11:14:15
801,Rising Promise 715,Horror,1997,170,Korean,Australia,62909308.82,620490852.26,2.1,197,Lionsgate,18,Production,2018-03-10 06:56:58
802,Hidden Sun 506,Comedy,2001,110,Italian,Germany,164342159.67,244380958.96,3.5,129,Amazon Studios,7,Cancelled,2024-01-14 03:25:46
803,Golden Dawn 304,Fantasy,2019,209,French,Italy,258203016.99,450133749.93,8.9,51,A24,0,Released,2018-01-16 06:30:08
804,Rising Hero 483,Action,1997,178,Hindi,,268923111.48,247661132.96,2.2,74,Amazon Studios,7,Cancelled,2019-08-13 05:20:41
805,First Dawn 767,Crime,2024,173,Arabic,Canada,42039040.85,774531063.9,12.6,147,Sony Pictures,18,Cancelled,2016-11-04 05:41:26
806,Hidden Sun 736,Animation,2006,76,Hindi,Germany,66591755.2,94480845.84,2.5,147,Warner Bros,0,Production,2018-10-20 08:46:37
807,The Night,Thriller,1997,177,Arabic,Australia,238472489.85,742989576.43,7.1,16,Universal,16,Production,2024-04-02 02:16:58
808,Golden Night 107,Horror,2017,91,English,Japan,276848912.28,34883394.26,8.3,107,Universal,16,Cancelled,2015-12-03 19:38:02
809,Last Sky 148,Thriller,2001,136,English,Germany,22868796.61,430302020.4,1.8,152,Universal,7,Cancelled,2021-01-03 10:50:30
810,A Night 810,Thriller,1986,149,English,UK,139447169.15,145498617.47,5.9,75,Universal,0,Released,2023-08-28 20:19:20
811,Dark Kingdom 957,Fantasy,2007,200,Italian,Japan,56662927.85,498741554.28,1.3,78,Lionsgate,0,Cancelled,2021-02-26 18:18:10
812,Last Dawn 122,Action,1995,155,English,Italy,130286070.2,349743599.37,3.2,43,Netflix,7,Cancelled,2022-12-10 02:00:08
813,Lost Moon 290,Drama,2009,140,Korean,Italy,85056798.18,854679369.06,1.5,152,Netflix,16,Production,2020-11-13 06:23:23
814,Sacred Empire 304,Comedy,1985,169,Korean,Italy,78067670.15,428822205.32,1.7,168,Sony Pictures,0,Released,2015-07-17 20:26:55
815,Dark Ocean 42,Documentary,1986,70,Italian,Italy,18168848.1,874799127.04,5.3,2,A24,16,Released,2018-09-24 03:07:22
816,Eternal Fire 144,Documentary,1991,deux heures,Japanese,Spain,47085627.14,899931360.55,11.4,186,Focus Features,12,Production,2024-02-08 11:56:50
817,A Shadow 959,Crime,2000,183,Spanish,Australia,39809973.3,712411945.04,2.0,171,Netflix,16,Cancelled,2015-10-25 14:33:15
818,The Dawn 949,,1999,143,Korean,Germany,184172696.51,113710273.9,7.7,168,Sony Pictures,12,Production,2023-07-26 14:18:46
819,Infinite Dawn 564,Drama,2023,deux heures,Arabic,South Korea,273861665.84,871264121.76,3.0,198,Universal,7,Released,2018-11-20 23:57:45
820,Fallen Ocean 954,Thriller,2005,73,Korean,India,103671945.15,334936142.06,-0.8,48,Lionsgate,0,Production,2024-07-19 20:03:44
821,First Moon 916,Fantasy,2031,87,Italian,South Korea,72557524.06,246104242.04,1.4,37,A24,16,Released,2018-07-22 17:04:19
822,Broken Legacy 60,Thriller,2012,192,Portuguese,Canada,184054450.95,242490990.06,8.4,47,Netflix,0,Cancelled,2019-11-06 07:47:09
823,Infinite Ocean 179,,1982,186,Japanese,France,102931399.41,358548417.31,5.7,73,Lionsgate,0,Production,2017-08-19 12:00:10
824,First Fire 378,Thriller,1993,106,Korean,Australia,107971481.38,763506292.87,5.7,135,Amazon Studios,7,Released,2019-01-27 04:38:27
825,Rising Fire 927,Fantasy,2008,194,Spanish,Canada,39741077.55,366603086.84,7.8,92,Paramount,18,Released,2021-07-20 06:30:54
826,Eternal Storm 406,Comedy,1982,101,Portuguese,UK,90970070.85,-11148454,1.4,150,Warner Bros,0,Cancelled,2018-11-08 06:23:39
827,Last Kingdom 619,Fantasy,1983,117,Korean,Italy,44294356.05,338977977.19,3.5,132,Netflix,12,Cancelled,2019-01-24 14:37:39
828,,Sci-Fi,1993,129,Italian,Australia,139909224.67,691564747.88,4.3,74,Paramount,16,Released,2016-10-10 11:12:43
829,Broken Shadow 943,Animation,2007,179,Korean,UK,194606734.09,-39621060,2.4,180,Netflix,16,Cancelled,2015-07-22 02:51:46
830,Broken Hero 160,Drama,2005,210,German,USA,247858736.8,184127545.0,2.3,32,Focus Features,12,Cancelled,2017-02-28 04:24:52
831,Lost Empire 738,Documentary,1994,91,Spanish,Canada,-8715507,408254930.35,9.0,138,Lionsgate,7,Released,2016-04-05 08:27:22
832,Broken Empire 872,Fantasy,2010,207,French,Spain,60910779.1,371519813.33,8.8,54,Focus Features,7,Released,2016-02-25 08:42:55
833,The Sun,Comedy,2005,180,Arabic,South Korea,43777724.99,251756912.17,2.9,64,A24,12,Cancelled,2021-06-25 12:39:30
834,Rising Ocean 542,Horror,1990,217,Korean,,122335403.66,5331630.31,2.1,84,Amazon Studios,18,Production,2016-03-27 21:03:55
835,Rising Dawn 769,Romance,1991,129,English,Canada,233399036.68,789614409.32,1.6,78,Amazon Studios,12,Released,2017-03-26 06:18:57
836,Fallen Vision 564,Adventure,2024,71,Korean,Spain,139360495.63,336284918.84,3.6,118,Warner Bros,7,Released,2024-09-05 02:18:28
837,Golden Dawn 793,Animation,1989,215,Japanese,South Korea,276797417.65,689366973.14,4.5,57,Disney,18,Production,2018-01-04 02:08:56
838,Sacred Dawn 28,Action,2023,198,Spanish,Italy,232083831.3,183265866.23,2.9,173,Lionsgate,16,Released,2023-03-23 17:38:25
839,Fallen Night 715,Action,2020,143,Portuguese,,295618816.48,252010569.01,1.5,38,Sony Pictures,18,Production,2016-10-07 11:03:52
840,Lost Storm 80,Sci-Fi,1987,205,English,India,65412772.2,458663014.66,-2.3,18,Warner Bros,12,Released,2019-04-03 11:25:24
841,Infinite Empire 349,Thriller,1992,96,Arabic,Spain,96255774.84,177456785.59,1.1,133,Netflix,16,Production,2022-02-16 14:35:16
842,The Night 986,Action,2009,96,Portuguese,India,193928493.69,631583889.19,1.9,100,Amazon Studios,18,Production,2016-02-19 18:30:52
843,Eternal Sun 450,Adventure,1992,110,German,USA,259518837.25,881138794.07,2.7,139,Universal,18,Production,2021-06-15 22:09:34
844,Silent Mountain 374,Thriller,2017,200,Spanish,Italy,43036867.46,699121411.75,5.9,85,Focus Features,12,Production,2021-09-16 19:55:13
845,The River 7,Documentary,1990,188,Italian,Italy,243430150.16,285058541.25,8.1,43,Netflix,7,Cancelled,2020-05-14 03:15:00
846,Sacred Legacy 479,Action,2016,102,English,Australia,248681089.86,643550641.35,5.3,117,Universal,0,Cancelled,2019-03-11 04:44:46
847,Fallen Empire 944,Action,2031,91,English,UK,83958089.95,607654599.97,8.8,90,A24,16,Production,2016-10-27 22:57:27
848,Infinite Shadow 695,Crime,2004,181,Italian,Italy,122312532.81,548499055.17,5.6,74,Sony Pictures,0,Released,2024-12-12 04:10:59
849,Eternal Sky 968,Crime,2003,187,Spanish,UK,174046896.34,219565134.45,-1.0,123,Paramount,16,Released,2016-06-16 20:37:07
850,A Star 39,Drama,2005,108,English,India,120697050.96,646019249.0,8.4,154,A24,18,Released,2018-06-10 16:32:45
851,Last Moon 504,Fantasy,1998,190,Japanese,Italy,268925830.66,371909532.83,8.5,62,Disney,0,Released,2016-08-23 04:52:42
852,Rising Dream 374,Documentary,2005,137,Portuguese,UK,149668963.44,2452089.84,7.1,169,Disney,0,Cancelled,2021-11-02 02:19:42
853,,Drama,2015,141,Spanish,Spain,120492995.23,656696860.89,7.1,61,Netflix,16,Cancelled,2018-07-20 22:48:53
854,,Action,1982,204,Portuguese,Germany,133288499.31,3295998.53,8.5,12,Disney,18,Cancelled,2018-06-23 08:04:21
855,Golden Journey 775,Crime,1994,137,German,Italy,73111230.29,153437278.93,1.2,22,Disney,7,Cancelled,2021-09-03 11:54:55
856,Sacred Promise 311,Adventure,2009,158,Arabic,France,259017662.69,881532403.48,9.3,190,Paramount,0,Cancelled,2021-08-07 19:28:39
857,Golden Sky 143,Fantasy,1999,178,German,Italy,-3984487,365041888.44,5.2,131,A24,16,Production,2017-11-17 17:51:13
858,Rising Mountain 443,Crime,1981,171,Spanish,Spain,51983320.65,382660284.46,5.5,3,Lionsgate,7,Production,2021-02-13 10:10:11
859,Golden Journey 693,Documentary,1980,218,Korean,Canada,41105928.3,429011410.5,4.8,127,Amazon Studios,12,Released,2023-04-18 11:47:34
860,The Star 31,Adventure,1998,182,Italian,South Korea,175022345.46,858062306.27,9.4,102,Netflix,0,Cancelled,2023-08-03 20:07:53
861,First Empire 439,Crime,2031,117,Portuguese,Brazil,157094473.97,751760064.51,6.6,161,Paramount,0,Released,2024-04-01 03:06:46
862,Infinite Dawn 349,Drama,2005,79,Spanish,Canada,7375837.99,540693994.35,2.6,49,Amazon Studios,18,Released,2016-11-18 00:24:10
863,Infinite Hero 14,Animation,1981,136,Italian,Australia,42098400.76,516838530.89,5.1,163,Sony Pictures,0,Cancelled,2020-08-26 22:05:51
864,Lost Ocean 313,Crime,2003,196,Italian,India,236801255.37,273605602.5,2.9,17,Sony Pictures,16,Cancelled,2021-09-18 21:52:26
865,Silent Empire 204,Horror,1998,128,Korean,Australia,128973377.25,374900177.68,4.8,77,Focus Features,12,Released,2017-01-28 21:51:29
866,Fallen Moon 538,Documentary,1998,174,Portuguese,India,248821663.17,219545160.16,4.8,87,Focus Features,0,Production,2015-12-26 09:20:51
867,The Moon 739,Comedy,2005,72,Arabic,Japan,295750573.24,176616305.03,5.1,190,A24,7,Cancelled,2020-05-21 11:42:40
868,Lost Storm 248,Action,1988,159,English,Australia,-12025836,20941355.99,5.9,88,Paramount,0,Released,2022-10-09 21:43:43
869,Lost Mountain 845,Animation,2001,95,Arabic,Australia,9243152.08,150266152.96,8.8,39,Focus Features,16,Cancelled,2021-03-26 21:22:07
870,Hidden Hero 537,Thriller,2015,159,Korean,France,227101395.24,718387877.5,6.5,83,Universal,0,Production,2019-06-27 11:20:48
871,Lost Mountain 706,Action,2006,117,French,Italy,74611495.13,86011967.93,8.4,122,Netflix,16,Cancelled,2017-07-09 03:11:48
872,Rising Storm 527,Drama,2021,deux heures,Portuguese,USA,70595392.87,-16761950,9.1,19,Amazon Studios,16,Released,2019-06-02 22:21:46
873,Broken Promise 553,Comedy,2006,95,Arabic,Japan,248421504.41,500492485.07,3.7,24,Sony Pictures,7,Released,2017-06-20 07:25:19
874,Silent Hero 880,Documentary,1995,135,Korean,South Korea,140234200.09,57624644.84,-2.2,67,Paramount,0,Cancelled,2018-11-10 07:27:56
875,Broken Moon 231,Drama,2023,110,Portuguese,Spain,203621999.02,14318106.92,6.1,120,Lionsgate,7,Production,2020-02-15 06:54:10
876,Golden Shadow 863,Crime,1983,195,Portuguese,UK,178314329.18,510523377.74,3.8,118,Amazon Studios,16,Released,2015-06-05 18:32:43
877,Fallen Kingdom 2,Horror,2018,90,Arabic,USA,-6458650,5389969.74,4.3,63,Focus Features,16,Cancelled,2024-01-07 23:19:40
878,Silent Hero 175,Documentary,2005,82,Portuguese,Brazil,82306180.17,413368482.09,6.5,186,Disney,7,Production,2023-09-04 01:04:56
879,Last Legacy 681,Comedy,2000,132,English,France,-8386009,481921935.21,4.2,9,Focus Features,7,Cancelled,2016-11-13 16:07:46
880,Sacred Dream 228,Action,2016,92,German,Germany,180269681.93,459301618.0,6.7,48,Warner Bros,0,Released,2020-03-03 08:44:45
881,A Hero 990,Action,2007,213,English,Australia,251465985.79,162354992.9,5.7,29,Lionsgate,0,Cancelled,2019-11-10 11:16:59
882,Silent Dream 621,Fantasy,2001,99,German,Italy,71280049.04,615951363.3,7.6,107,Disney,16,Released,2024-06-13 03:08:47
883,Rising Sun 946,Documentary,1981,196,French,Germany,255695723.75,257917318.76,2.5,176,Sony Pictures,16,Released,2019-05-26 12:56:24
884,Dark Kingdom 435,,2023,187,French,Australia,188049734.83,167093387.07,2.0,137,Amazon Studios,7,Production,2019-08-01 08:24:20
885,Rising Legacy 579,Documentary,1981,211,Arabic,USA,162614467.71,543055916.99,4.5,21,Netflix,18,Released,2017-12-20 03:42:41
886,Dark Kingdom 958,Sci-Fi,1997,137,Spanish,Canada,163193221.27,462255324.34,2.1,23,Focus Features,0,Production,2024-07-21 01:54:52
887,Fallen Star 694,Fantasy,2013,217,Japanese,Canada,187472496.78,145190807.57,1.9,72,Focus Features,16,Production,2021-06-17 23:06:35
888,Broken Legacy 679,Action,2011,150,Arabic,France,60434820.04,536780275.72,4.2,46,Amazon Studios,0,Production,2024-05-20 13:13:31
889,Infinite Legacy 520,Fantasy,1993,218,English,Italy,284353982.27,102534402.0,8.2,110,A24,12,Released,2017-02-13 07:51:44
890,Last Dream 944,Thriller,2019,154,English,USA,180814362.59,428651841.28,4.1,133,Netflix,18,Released,2020-12-14 07:43:38
891,Infinite Promise 562,Drama,1997,125,Spanish,UK,233270116.38,95346670.51,1.6,190,Disney,12,Cancelled,2016-11-24 08:53:31
892,Eternal Dream 920,Drama,1991,173,French,Brazil,70364655.45,322270949.26,2.8,65,Netflix,7,Released,2020-07-07 01:38:15
893,The Kingdom 613,Crime,2019,220,Japanese,South Korea,173998807.42,566711011.29,1.3,157,Lionsgate,7,Cancelled,2016-08-16 20:49:57
894,Last Star 667,Drama,2012,122,Portuguese,Spain,-5066269,109009391.43,7.2,181,Disney,12,Released,2017-11-06 23:54:17
895,A Journey 538,Adventure,1983,132,Arabic,Italy,270585330.87,489895896.5,3.7,76,Focus Features,12,Released,2015-03-23 08:15:51
896,Eternal Moon 8,Horror,2002,93,Hindi,Italy,293972480.19,246640594.99,6.1,127,Netflix,7,Cancelled,2023-10-23 02:57:12
897,Fallen Hero 328,Crime,2000,84,Spanish,Italy,200385474.89,63632151.72,3.8,69,Disney,18,Cancelled,2017-01-21 05:15:30
898,Rising Sun 444,Romance,1990,129,Italian,France,28313115.53,740465851.11,2.7,160,Paramount,12,Released,2019-11-21 04:18:00
899,Rising Dream 690,Adventure,2006,146,Hindi,Canada,71819929.84,333897220.1,7.5,157,Sony Pictures,0,Cancelled,2021-06-26 09:11:18
900,Last Legacy 181,Fantasy,2015,75,Arabic,South Korea,7001807.39,146863985.08,5.9,134,Lionsgate,12,Cancelled,2019-08-27 20:55:00
901,Last Promise 438,Fantasy,2007,123,French,Spain,13918070.93,722330728.81,1.0,151,Netflix,12,Released,2023-09-15 06:59:17
902,First Journey 661,Romance,2007,220,Portuguese,Japan,122870610.15,630282040.99,1.2,111,Lionsgate,0,Released,2019-10-15 02:05:01
903,Sacred River 818,Adventure,2008,170,Korean,Italy,98074815.48,69008568.73,-2.7,126,Sony Pictures,12,Cancelled,2017-04-10 22:13:23
904,Broken Dream 590,Action,1997,74,Italian,Italy,173195937.13,436076850.45,2.2,68,Disney,18,Production,2016-08-27 22:34:37
905,Dark Star 821,Horror,1988,131,German,Italy,226793182.94,270838964.99,1.6,194,Paramount,18,Cancelled,2019-10-08 23:26:55
906,Golden Hero 688,Sci-Fi,2031,deux heures,French,UK,173642627.65,75744841.4,12.2,129,Netflix,7,Cancelled,2022-08-12 16:24:48
907,Fallen Hero 913,Sci-Fi,1983,178,Japanese,Australia,188845973.64,457852167.05,7.6,60,Universal,18,Released,2017-04-08 11:28:43
908,Rising Night,Adventure,2008,101,Japanese,Japan,138564733.3,155836095.05,2.2,101,A24,18,Production,2015-09-20 17:58:56
909,Broken Kingdom 834,Animation,2003,143,Japanese,India,41932029.12,171313368.32,7.9,8,Paramount,16,Production,2022-07-18 15:18:01
910,First Dawn 24,Animation,2002,183,Japanese,France,226437142.09,586601454.44,6.5,9,Warner Bros,18,Production,2015-07-12 12:22:46
911,Golden Dawn 248,Adventure,1995,155,Italian,South Korea,286172414.54,778440779.69,4.6,162,Warner Bros,0,Production,2022-01-28 18:47:05
912,A Hero 754,Horror,2022,177,Portuguese,Brazil,150808332.09,359252085.27,1.7,175,Netflix,18,Released,2022-05-13 13:04:19
913,Hidden Sky 482,Drama,2021,194,Japanese,Brazil,175273337.1,585843567.06,4.4,182,Lionsgate,0,Cancelled,2020-12-05 11:25:21
914,,Crime,1997,129,English,Brazil,211459319.56,817450499.99,3.8,175,Paramount,18,Cancelled,2021-03-05 02:16:03
915,Silent Night 222,Documentary,1982,148,Arabic,Germany,251483543.91,659935782.56,2.5,78,Disney,0,Released,2020-10-09 09:06:01
916,Infinite Fire 939,Documentary,1994,91,Italian,Italy,260185692.0,272271458.01,9.5,20,Focus Features,7,Released,2017-06-17 11:12:17
917,Infinite Dream 791,Drama,2019,207,Spanish,Brazil,165338014.41,789154235.99,1.5,78,Universal,7,Cancelled,2021-06-12 16:53:56
918,Eternal Shadow,Sci-Fi,1991,122,French,Canada,159981796.59,82620701.87,7.7,51,Focus Features,0,Production,2021-04-09 04:45:38
919,Eternal Fire 320,Drama,2003,131,English,Canada,30930652.69,283023883.23,2.7,23,Sony Pictures,16,Released,2018-04-03 10:56:41
920,Silent Moon 201,Drama,1982,148,German,Spain,201679732.67,42802624.62,7.5,141,Sony Pictures,12,Production,2022-07-24 22:27:15
921,Hidden Sky 334,Horror,2015,117,French,UK,184355444.42,240283918.38,4.7,159,Universal,0,Production,2016-12-24 12:41:24
922,,Adventure,2020,134,French,Italy,125512271.03,113438652.41,6.6,164,Amazon Studios,7,Cancelled,2021-10-19 12:09:01
923,Golden River 647,Fantasy,1985,72,Arabic,UK,190426377.32,852470715.02,2.1,161,A24,0,Cancelled,2018-03-05 00:02:41
924,Lost Vision 935,Documentary,2011,135,Hindi,Spain,43852041.44,265787899.56,7.3,174,Focus Features,0,Cancelled,2017-11-17 12:01:51
925,Rising Hero 295,Comedy,1991,177,Japanese,Spain,286408494.3,881759247.95,1.4,66,Universal,18,Cancelled,2024-09-11 13:25:44
926,First River 37,Romance,2002,104,Hindi,Spain,278060446.99,792078114.07,7.1,158,Lionsgate,7,Released,2018-07-22 01:26:41
927,Dark Dawn 864,Drama,1992,72,German,Canada,226094255.37,71769382.96,1.1,54,Netflix,0,Cancelled,2019-09-19 10:46:15
928,Golden Fire 974,Horror,2017,101,Portuguese,Brazil,108825336.49,115418415.02,4.2,189,Amazon Studios,16,Released,2015-10-11 23:14:08
929,,Documentary,2012,173,Hindi,Brazil,250496589.04,619921026.37,8.8,170,Focus Features,7,Released,2023-03-23 17:57:00
930,Sacred Shadow 540,Thriller,1982,200,Italian,India,204611752.15,436514126.41,14.8,72,Netflix,18,Released,2022-05-24 08:36:20
931,Eternal Promise 487,Drama,2020,192,Korean,Australia,99261032.73,831396820.78,5.3,118,Sony Pictures,0,Cancelled,2016-12-21 09:33:24
932,Lost Fire 439,Drama,2021,196,Korean,Germany,122174618.24,64840136.33,6.6,29,Lionsgate,16,Production,2023-10-14 07:59:46
933,The Hero 580,Sci-Fi,1991,98,Arabic,USA,221054239.93,587021688.86,9.1,135,Sony Pictures,18,Cancelled,2018-05-25 21:38:10
934,Fallen Sun,Action,2013,181,English,France,262336285.77,247207410.17,2.7,2,Universal,12,Released,2022-12-08 11:50:56
935,Golden Sun 410,Animation,2002,139,English,South Korea,46695198.04,553587325.33,8.5,104,Disney,16,Released,2015-11-11 23:13:25
936,Infinite Sky,Drama,2024,205,Korean,Italy,188147943.69,722737306.19,1.4,92,Netflix,7,Cancelled,2018-01-22 15:29:21
937,Eternal Star 563,Comedy,2006,164,Hindi,Japan,118929488.28,548598326.47,8.3,22,Lionsgate,18,Released,2024-09-03 14:30:23
938,Silent Night 157,Adventure,1986,112,French,Italy,186163796.5,683425983.42,5.6,170,Lionsgate,16,Production,2022-08-14 11:24:49
939,Silent Promise 920,Action,1999,137,Arabic,Australia,67185205.43,483385412.55,1.9,145,Disney,7,Cancelled,2015-10-09 19:54:57
940,The Kingdom 415,Adventure,1987,162,German,France,199365053.72,854776995.55,5.1,197,Sony Pictures,18,Production,2018-11-03 21:16:44
941,Golden Kingdom 137,Sci-Fi,2012,135,Korean,Japan,219503042.22,85798088.18,8.7,55,Lionsgate,12,Released,2018-03-18 11:23:22
942,Golden Storm 855,Adventure,2002,147,Korean,India,122930856.38,708694608.35,7.8,164,Universal,7,Production,2017-04-07 23:47:41
943,,Action,1996,183,French,Japan,148063663.58,648355800.92,7.1,32,Focus Features,12,Cancelled,2020-10-11 01:33:45
944,Last Kingdom 962,Adventure,1982,76,Italian,,138305141.9,28212680.46,7.7,10,Amazon Studios,16,Cancelled,2019-10-02 15:34:27
945,Hidden Journey 183,Sci-Fi,1986,109,Korean,Canada,71287040.67,712335892.71,4.9,91,Paramount,16,Production,2018-06-22 11:45:33
946,Broken Dream 47,Animation,2014,139,Arabic,Germany,246171713.75,550921372.49,2.7,80,Disney,16,Cancelled,2019-10-08 13:25:54
947,Lost Mountain 322,Adventure,2008,86,Japanese,India,59207154.68,876055602.93,6.8,173,Paramount,12,Cancelled,2021-06-18 04:24:52
948,The Empire,Sci-Fi,2022,190,Japanese,Brazil,20958706.97,777598613.29,4.8,23,Disney,7,Released,2017-02-09 20:42:10
949,Silent Fire 825,Drama,2021,107,Portuguese,Japan,227587869.68,867388547.43,3.4,180,Paramount,7,Production,2020-05-10 02:07:33
950,A Legacy,Adventure,1993,185,English,Australia,17852637.37,583296326.78,7.1,185,Amazon Studios,18,Production,2016-09-25 08:55:31
951,A Ocean 392,Comedy,1984,203,Arabic,South Korea,18369674.55,166207224.32,2.8,51,Warner Bros,18,Production,2021-05-15 15:02:46
952,Broken Storm 432,Animation,2014,189,Portuguese,,126609784.24,754520053.82,2.6,38,Warner Bros,12,Cancelled,2023-09-13 17:03:42
953,First Shadow 514,Fantasy,1994,111,Japanese,Australia,120481401.3,420594633.92,6.4,83,Paramount,18,Cancelled,2015-07-26 08:50:51
954,Broken Hero 989,Adventure,2031,146,French,Brazil,135463256.37,497125007.49,4.3,49,Amazon Studios,18,Released,2024-07-15 00:29:17
955,Dark Shadow 984,Thriller,1995,171,Korean,UK,1532458.24,381156906.66,7.7,131,A24,12,Production,2023-01-05 19:14:12
956,Sacred Moon 559,Documentary,1992,deux heures,Korean,Spain,241129434.15,432068177.77,3.2,198,Netflix,0,Released,2017-12-03 09:03:58
957,Sacred Night 155,Thriller,2016,201,Portuguese,Brazil,173667491.87,305053406.21,6.3,127,Universal,16,Cancelled,2015-04-02 11:26:32
958,Fallen Hero 915,Drama,2024,154,Italian,Japan,69941785.15,499797032.43,3.1,67,Universal,18,Production,2021-08-15 21:27:54
959,The Storm 398,Horror,2021,220,German,Australia,252689515.16,575183573.65,3.1,46,Sony Pictures,18,Production,2022-06-25 15:57:16
960,Eternal Star 120,Horror,2014,220,German,Brazil,253187339.99,891745368.58,8.5,42,A24,0,Production,2024-10-12 18:45:56
961,First Kingdom 424,Drama,2010,217,Japanese,Spain,202246469.43,307344305.66,6.0,43,Amazon Studios,18,Released,2019-09-11 08:43:01
962,,Documentary,2023,159,English,Italy,177244760.42,829959828.48,7.3,56,Focus Features,7,Production,2023-08-02 19:49:55
963,Fallen Vision 912,Fantasy,1982,122,Italian,UK,149352219.98,791419633.62,9.1,22,Warner Bros,16,Released,2020-02-05 17:38:26
964,Dark Fire 677,Romance,2021,143,Arabic,Germany,233006585.12,128873466.29,9.2,98,Warner Bros,16,Cancelled,2015-07-19 08:45:14
965,Lost Storm 409,Crime,2001,170,Spanish,Canada,41393778.92,434206535.16,1.3,68,Sony Pictures,18,Cancelled,2020-05-18 15:49:21
966,Last Shadow 120,Crime,2013,135,Korean,Japan,-8807449,876986437.6,9.7,94,Netflix,0,Production,2023-07-18 16:40:28
967,Golden Sun 29,Action,2017,113,French,Spain,269850392.2,645401938.09,4.5,54,Lionsgate,18,Cancelled,2017-09-26 15:36:33
968,Sacred Kingdom,Documentary,2024,110,Portuguese,South Korea,52517502.7,426553120.17,4.5,110,Warner Bros,7,Released,2017-09-18 16:00:30
969,The Storm 332,Action,2011,90,English,UK,219321447.07,3363443.71,5.3,70,Universal,16,Production,2023-08-20 04:42:55
970,Hidden Night 57,Horror,1988,151,English,France,122023257.56,402640104.44,8.3,185,Amazon Studios,0,Production,2023-06-10 23:34:59
971,,Sci-Fi,2011,130,Arabic,Italy,193457107.49,716079305.17,4.0,40,Paramount,7,Production,2022-02-09 23:42:34
972,Silent Empire 721,Crime,1986,97,German,Canada,292641655.56,25035138.63,1.6,31,Focus Features,7,Cancelled,2020-03-08 07:45:09
973,,Horror,1992,219,Spanish,Canada,103429466.14,568506367.19,3.8,110,Paramount,18,Cancelled,2022-02-10 19:10:01
974,Infinite Vision 343,Animation,1987,149,Japanese,India,248104392.01,142690344.32,6.3,140,Paramount,0,Released,2019-11-19 15:46:28
975,Last Dream 726,Animation,1996,148,Korean,Japan,139000729.53,543280802.3,4.2,104,Sony Pictures,7,Cancelled,2015-03-20 18:03:48
976,Sacred Mountain 277,,1998,190,Italian,USA,216437998.6,8634441.53,7.2,123,Amazon Studios,7,Production,2017-07-13 22:49:44
977,Eternal Dawn 129,Fantasy,1982,129,French,Brazil,276924294.34,52876802.84,3.9,28,Universal,16,Released,2017-07-10 02:16:31
978,Eternal Star 432,Action,2020,138,Portuguese,Germany,99322761.33,663291869.2,3.7,138,Paramount,12,Cancelled,2021-11-14 22:30:50
979,Fallen Night 362,,1990,111,German,Brazil,-7304582,129010259.77,6.1,163,Warner Bros,16,Production,2022-07-03 20:19:19
980,Dark Vision,Thriller,2000,83,Japanese,UK,37919812.2,538862033.24,7.6,114,Netflix,12,Cancelled,2018-10-07 09:14:43
981,,Sci-Fi,2022,116,Korean,UK,167601806.13,411060573.77,8.0,57,Paramount,0,Production,2018-05-11 07:40:57
982,Eternal River 52,Thriller,1986,109,German,,171232040.64,643149977.09,1.5,12,Netflix,0,Production,2015-03-08 04:20:06
983,Eternal Storm 500,Sci-Fi,2000,197,Portuguese,Japan,209630193.92,137166120.66,7.0,88,Amazon Studios,12,Released,2016-10-20 05:23:52
984,Silent Night 135,Documentary,1982,202,French,Germany,219961632.51,813086452.42,7.5,80,Lionsgate,12,Released,2024-12-28 15:07:21
985,Hidden Kingdom 879,Sci-Fi,1987,170,Arabic,UK,189725182.47,249972670.94,8.4,191,Amazon Studios,7,Released,2023-11-12 22:27:15
986,Silent Dawn 10,Action,1984,144,Korean,Canada,115930984.41,600913397.86,4.9,79,Paramount,7,Cancelled,2021-01-17 01:47:48
987,Broken Hero 112,Horror,2006,82,Portuguese,UK,154276552.51,88437062.75,1.3,101,Universal,16,Released,2023-09-04 13:32:30
988,Hidden Legacy 752,Documentary,2002,81,English,Australia,100554379.16,501168226.11,4.3,9,Warner Bros,16,Released,2022-03-27 00:46:40
989,Golden Shadow 690,Horror,2020,123,Japanese,USA,67371200.58,702983620.57,3.0,155,A24,18,Cancelled,2024-11-19 11:06:41
990,First Moon 291,Thriller,1985,193,English,Italy,154773097.19,335379559.01,4.0,26,Universal,16,Production,2020-07-02 11:42:38
